id,Time,LOAD,ELONGATION,TIME,EXTENSION,,Strain ,Stress(N/m2),,Max  Stress,282354392.7
604, 2025-09-04 12:47:59,458.375,0,91.9,1.9682,,0.054672222,272524772.7,,,
605, 2025-09-04 12:47:59,458.475,0,92.1,1.9978,,0.055494444,272584227.3,,,
606, 2025-09-04 12:48:00,458.635,0,92.4,2.0103,,0.055841667,272679354.5,,,
607, 2025-09-04 12:48:00,458.715,0,92.6,2.0103,,0.055841667,272726918.2,,,
608, 2025-09-04 12:48:00,458.825,0,92.9,2.0103,,0.055841667,272792318.2,,,
609, 2025-09-04 12:48:00,458.825,0,92.9,2.0103,,0.055841667,272792318.2,,,
610, 2025-09-04 12:48:00,459.005,0,93.1,2.0103,,0.055841667,272899336.4,,,
611, 2025-09-04 12:48:01,459.115,0,93.3,2.0165,,0.056013889,272964736.4,,,
612, 2025-09-04 12:48:01,459.215,0,93.6,2.0165,,0.056013889,273024190.9,,,
613, 2025-09-04 12:48:01,459.325,0,93.8,2.0446,,0.056794444,273089590.9,,,
614, 2025-09-04 12:48:01,459.385,0,93.9,2.0524,,0.057011111,273125263.6,,,
615, 2025-09-04 12:48:01,459.385,0,94,2.0524,,0.057011111,273125263.6,,,
616, 2025-09-04 12:48:01,459.515,0,94.1,2.0524,,0.057011111,273202554.5,,,
617, 2025-09-04 12:48:01,459.575,0,94.1,2.0524,,0.057011111,273238227.3,,,
618, 2025-09-04 12:48:02,459.706,0,94.3,2.0524,,0.057011111,273316112.7,,,
619, 2025-09-04 12:48:02,459.796,0,94.6,2.0524,,0.057011111,273369621.8,,,
620, 2025-09-04 12:48:02,459.846,0,94.7,2.0524,,0.057011111,273399349.1,,,
621, 2025-09-04 12:48:02,459.936,0,94.8,2.0524,,0.057011111,273452858.2,,,
622, 2025-09-04 12:48:02,459.996,0,94.9,2.0617,,0.057269444,273488530.9,,,
623, 2025-09-04 12:48:02,460.046,0,95,2.0617,,0.057269444,273518258.2,,,
624, 2025-09-04 12:48:02,460.046,0,95.1,2.0944,,0.058177778,273518258.2,,,
625, 2025-09-04 12:48:02,460.106,0,95.2,2.0944,,0.058177778,273553930.9,,,
626, 2025-09-04 12:48:03,460.166,0,95.2,2.0944,,0.058177778,273589603.6,,,
627, 2025-09-04 12:48:03,460.216,0,95.4,2.0944,,0.058177778,273619330.9,,,
628, 2025-09-04 12:48:03,460.276,0,95.5,2.0944,,0.058177778,273655003.6,,,
629, 2025-09-04 12:48:03,460.376,0,95.7,2.11,,0.058611111,273714458.2,,,
630, 2025-09-04 12:48:03,460.516,0,95.9,2.11,,0.058611111,273797694.5,,,
631, 2025-09-04 12:48:03,460.606,0,96.1,2.11,,0.058611111,273851203.6,,,
632, 2025-09-04 12:48:04,460.686,0,96.3,2.11,,0.058611111,273898767.3,,,
633, 2025-09-04 12:48:04,460.786,0,96.5,2.11,,0.058611111,273958221.8,,,
634, 2025-09-04 12:48:04,460.837,0,96.8,2.1225,,0.058958333,273988543.6,,,
635, 2025-09-04 12:48:04,460.897,0,96.8,2.1225,,0.058958333,274024216.4,,,
636, 2025-09-04 12:48:04,461.067,0,97,2.1474,,0.05965,274125289.1,,,
637, 2025-09-04 12:48:05,461.177,0,97.3,2.1568,,0.059911111,274190689.1,,,
638, 2025-09-04 12:48:05,461.227,0,97.4,2.1568,,0.059911111,274220416.4,,,
639, 2025-09-04 12:48:05,461.277,0,97.5,2.1568,,0.059911111,274250143.6,,,
640, 2025-09-04 12:48:05,461.277,0,97.6,2.1568,,0.059911111,274250143.6,,,
641, 2025-09-04 12:48:05,461.367,0,97.7,2.1568,,0.059911111,274303652.7,,,
642, 2025-09-04 12:48:05,461.407,0,97.7,2.1568,,0.059911111,274327434.5,,,
643, 2025-09-04 12:48:05,461.497,0,97.9,2.1568,,0.059911111,274380943.6,,,
644, 2025-09-04 12:48:05,461.607,0,98.1,2.1692,,0.060255556,274446343.6,,,
645, 2025-09-04 12:48:06,461.717,0,98.4,2.1692,,0.060255556,274511743.6,,,
646, 2025-09-04 12:48:06,461.817,0,98.6,2.1942,,0.06095,274571198.2,,,
647, 2025-09-04 12:48:06,461.857,0,98.7,2.1942,,0.06095,274594980,,,
648, 2025-09-04 12:48:06,461.947,0,98.8,2.2066,,0.061294444,274648489.1,,,
649, 2025-09-04 12:48:06,461.947,0,98.9,2.2066,,0.061294444,274648489.1,,,
650, 2025-09-04 12:48:06,461.987,0,99,2.2066,,0.061294444,274672270.9,,,
651, 2025-09-04 12:48:06,462.048,0,99,2.2066,,0.061294444,274708538.2,,,
652, 2025-09-04 12:48:06,462.108,0,99.1,2.2066,,0.061294444,274744210.9,,,
653, 2025-09-04 12:48:07,462.168,0,99.2,2.2066,,0.061294444,274779883.6,,,
654, 2025-09-04 12:48:07,462.278,0,99.4,2.2066,,0.061294444,274845283.6,,,
655, 2025-09-04 12:48:07,462.358,0,99.7,2.216,,0.061555556,274892847.3,,,
656, 2025-09-04 12:48:07,462.448,0,99.9,2.216,,0.061555556,274946356.4,,,
657, 2025-09-04 12:48:07,462.488,0,100,2.216,,0.061555556,274970138.2,,,
658, 2025-09-04 12:48:07,462.568,0,100.1,2.244,,0.062333333,275017701.8,,,
659, 2025-09-04 12:48:07,462.608,0,100.2,2.244,,0.062333333,275041483.6,,,
660, 2025-09-04 12:48:08,462.638,0,100.3,2.244,,0.062333333,275059320,,,
661, 2025-09-04 12:48:08,462.638,0,100.4,2.2534,,0.062594444,275059320,,,
662, 2025-09-04 12:48:08,462.688,0,100.4,2.2534,,0.062594444,275089047.3,,,
663, 2025-09-04 12:48:08,462.728,0,100.5,2.2534,,0.062594444,275112829.1,,,
664, 2025-09-04 12:48:08,462.818,0,100.8,2.2534,,0.062594444,275166338.2,,,
665, 2025-09-04 12:48:08,462.898,0,101,2.2534,,0.062594444,275213901.8,,,
666, 2025-09-04 12:48:08,463.038,0,101.2,2.2627,,0.062852778,275297138.2,,,
667, 2025-09-04 12:48:09,463.118,0,101.4,2.2627,,0.062852778,275344701.8,,,
668, 2025-09-04 12:48:09,463.198,0,101.6,2.2923,,0.063675,275392265.5,,,
669, 2025-09-04 12:48:09,463.248,0,101.9,2.3001,,0.063891667,275421992.7,,,
670, 2025-09-04 12:48:09,463.339,0,102.1,2.3001,,0.063891667,275476096.4,,,
671, 2025-09-04 12:48:10,463.439,0,102.2,2.3001,,0.063891667,275535550.9,,,
672, 2025-09-04 12:48:10,463.479,0,102.3,2.3001,,0.063891667,275559332.7,,,
673, 2025-09-04 12:48:10,463.619,0,102.5,2.3001,,0.063891667,275642569.1,,,
674, 2025-09-04 12:48:10,463.669,0,102.6,2.3001,,0.063891667,275672296.4,,,
675, 2025-09-04 12:48:10,463.769,0,102.8,2.3001,,0.063891667,275731750.9,,,
676, 2025-09-04 12:48:10,463.869,0,103,2.3001,,0.063891667,275791205.5,,,
677, 2025-09-04 12:48:11,463.959,0,103.2,2.311,,0.064194444,275844714.5,,,
678, 2025-09-04 12:48:11,464.039,0,103.5,2.3391,,0.064975,275892278.2,,,
679, 2025-09-04 12:48:11,464.179,0,103.7,2.3469,,0.065191667,275975514.5,,,
680, 2025-09-04 12:48:11,464.179,0,103.8,2.3469,,0.065191667,275975514.5,,,
681, 2025-09-04 12:48:11,464.239,0,103.8,2.3469,,0.065191667,276011187.3,,,
682, 2025-09-04 12:48:11,464.319,0,104.1,2.3469,,0.065191667,276058750.9,,,
683, 2025-09-04 12:48:12,464.399,0,104.3,2.3469,,0.065191667,276106314.5,,,
684, 2025-09-04 12:48:12,464.479,0,104.4,2.3469,,0.065191667,276153878.2,,,
685, 2025-09-04 12:48:12,464.479,0,104.5,2.3469,,0.065191667,276153878.2,,,
686, 2025-09-04 12:48:12,464.51,0,104.5,2.3562,,0.06545,276172309.1,,,
687, 2025-09-04 12:48:12,464.54,0,104.6,2.3562,,0.06545,276190145.5,,,
688, 2025-09-04 12:48:12,464.57,0,104.7,2.3562,,0.06545,276207981.8,,,
689, 2025-09-04 12:48:12,464.62,0,105,2.3859,,0.066275,276237709.1,,,
690, 2025-09-04 12:48:12,464.65,0,105.1,2.3859,,0.066275,276255545.5,,,
691, 2025-09-04 12:48:12,464.65,0,105.2,2.3859,,0.066275,276255545.5,,,
692, 2025-09-04 12:48:13,464.69,0,105.2,2.3983,,0.066619444,276279327.3,,,
693, 2025-09-04 12:48:13,464.75,0,105.5,2.3983,,0.066619444,276315000,,,
694, 2025-09-04 12:48:13,464.85,0,105.6,2.3983,,0.066619444,276374454.5,,,
695, 2025-09-04 12:48:13,464.85,0,105.7,2.3983,,0.066619444,276374454.5,,,
696, 2025-09-04 12:48:13,464.9,0,105.7,2.3983,,0.066619444,276404181.8,,,
697, 2025-09-04 12:48:13,464.96,0,105.9,2.3983,,0.066619444,276439854.5,,,
698, 2025-09-04 12:48:13,465.01,0,106,2.3983,,0.066619444,276469581.8,,,
699, 2025-09-04 12:48:13,465.11,0,106.2,2.4046,,0.066794444,276529036.4,,,
700, 2025-09-04 12:48:14,465.24,0,106.4,2.4046,,0.066794444,276606327.3,,,
701, 2025-09-04 12:48:14,465.33,0,106.6,2.4326,,0.067572222,276659836.4,,,
702, 2025-09-04 12:48:14,465.41,0,106.8,2.442,,0.067833333,276707400,,,
703, 2025-09-04 12:48:14,465.46,0,107.1,2.442,,0.067833333,276737127.3,,,
704, 2025-09-04 12:48:15,465.54,0,107.2,2.442,,0.067833333,276784690.9,,,
705, 2025-09-04 12:48:15,465.68,0,107.4,2.442,,0.067833333,276867927.3,,,
706, 2025-09-04 12:48:15,465.72,0,107.7,2.4544,,0.068177778,276891709.1,,,
707, 2025-09-04 12:48:15,465.75,0,107.7,2.4544,,0.068177778,276909545.5,,,
708, 2025-09-04 12:48:15,465.791,0,107.9,2.4794,,0.068872222,276933921.8,,,
709, 2025-09-04 12:48:15,465.851,0,108.1,2.4794,,0.068872222,276969594.5,,,
710, 2025-09-04 12:48:16,465.931,0,108.4,2.4918,,0.069216667,277017158.2,,,
711, 2025-09-04 12:48:16,465.931,0,108.5,2.4918,,0.069216667,277017158.2,,,
712, 2025-09-04 12:48:16,466.011,0,108.5,2.4918,,0.069216667,277064721.8,,,
713, 2025-09-04 12:48:16,466.061,0,108.6,2.4918,,0.069216667,277094449.1,,,
714, 2025-09-04 12:48:16,466.151,0,108.8,2.4918,,0.069216667,277147958.2,,,
715, 2025-09-04 12:48:16,466.191,0,109.1,2.4918,,0.069216667,277171740,,,
716, 2025-09-04 12:48:16,466.261,0,109.1,2.4918,,0.069216667,277213358.2,,,
717, 2025-09-04 12:48:17,466.301,0,109.2,2.4918,,0.069216667,277237140,,,
718, 2025-09-04 12:48:17,466.341,0,109.3,2.4918,,0.069216667,277260921.8,,,
719, 2025-09-04 12:48:17,466.421,0,109.5,2.5012,,0.069477778,277308485.5,,,
720, 2025-09-04 12:48:17,466.461,0,109.8,2.5012,,0.069477778,277332267.3,,,
721, 2025-09-04 12:48:17,466.531,0,109.8,2.5308,,0.0703,277373885.5,,,
722, 2025-09-04 12:48:17,466.601,0,110.1,2.5308,,0.0703,277415503.6,,,
723, 2025-09-04 12:48:17,466.661,0,110.2,2.5401,,0.070558333,277451176.4,,,
724, 2025-09-04 12:48:18,466.691,0,110.3,2.5401,,0.070558333,277469012.7,,,
725, 2025-09-04 12:48:18,466.691,0,110.4,2.5401,,0.070558333,277469012.7,,,
726, 2025-09-04 12:48:18,466.731,0,110.4,2.5401,,0.070558333,277492794.5,,,
727, 2025-09-04 12:48:18,466.821,0,110.7,2.5401,,0.070558333,277546303.6,,,
728, 2025-09-04 12:48:18,466.922,0,110.8,2.5401,,0.070558333,277606352.7,,,
729, 2025-09-04 12:48:18,466.952,0,110.9,2.5401,,0.070558333,277624189.1,,,
730, 2025-09-04 12:48:18,466.972,0,111,2.5495,,0.070819444,277636080,,,
731, 2025-09-04 12:48:18,467.012,0,111.2,2.5495,,0.070819444,277659861.8,,,
732, 2025-09-04 12:48:19,467.032,0,111.3,2.5806,,0.071683333,277671752.7,,,
733, 2025-09-04 12:48:19,467.042,0,111.6,2.5806,,0.071683333,277677698.2,,,
734, 2025-09-04 12:48:19,467.092,0,111.7,2.59,,0.071944444,277707425.5,,,
735, 2025-09-04 12:48:19,467.212,0,111.9,2.59,,0.071944444,277778770.9,,,
736, 2025-09-04 12:48:19,467.312,0,112.1,2.59,,0.071944444,277838225.5,,,
737, 2025-09-04 12:48:20,467.352,0,112.3,2.59,,0.071944444,277862007.3,,,
738, 2025-09-04 12:48:20,467.462,0,112.5,2.59,,0.071944444,277927407.3,,,
739, 2025-09-04 12:48:20,467.492,0,112.8,2.6009,,0.072247222,277945243.6,,,
740, 2025-09-04 12:48:20,467.522,0,112.8,2.6274,,0.072983333,277963080,,,
741, 2025-09-04 12:48:20,467.602,0,113,2.6274,,0.072983333,278010643.6,,,
742, 2025-09-04 12:48:21,467.682,0,113.3,2.6367,,0.073241667,278058207.3,,,
743, 2025-09-04 12:48:21,467.722,0,113.4,2.6367,,0.073241667,278081989.1,,,
744, 2025-09-04 12:48:21,467.722,0,113.4,2.6367,,0.073241667,278081989.1,,,
745, 2025-09-04 12:48:21,467.832,0,113.6,2.6367,,0.073241667,278147389.1,,,
746, 2025-09-04 12:48:21,467.902,0,113.9,2.6367,,0.073241667,278189007.3,,,
747, 2025-09-04 12:48:21,467.942,0,114,2.6367,,0.073241667,278212789.1,,,
748, 2025-09-04 12:48:21,467.992,0,114.1,2.6367,,0.073241667,278242516.4,,,
749, 2025-09-04 12:48:21,467.992,0,114.2,2.6477,,0.073547222,278242516.4,,,
750, 2025-09-04 12:48:22,468.022,0,114.3,2.6477,,0.073547222,278260352.7,,,
751, 2025-09-04 12:48:22,468.052,0,114.3,2.6788,,0.074411111,278278189.1,,,
752, 2025-09-04 12:48:22,468.122,0,114.6,2.6788,,0.074411111,278319807.3,,,
753, 2025-09-04 12:48:22,468.162,0,114.7,2.6788,,0.074411111,278343589.1,,,
754, 2025-09-04 12:48:22,468.243,0,114.8,2.6851,,0.074586111,278391747.3,,,
755, 2025-09-04 12:48:22,468.243,0,114.9,2.6851,,0.074586111,278391747.3,,,
756, 2025-09-04 12:48:22,468.273,0,114.9,2.6851,,0.074586111,278409583.6,,,
757, 2025-09-04 12:48:22,468.303,0,115.1,2.6851,,0.074586111,278427420,,,
758, 2025-09-04 12:48:22,468.323,0,115.2,2.6851,,0.074586111,278439310.9,,,
759, 2025-09-04 12:48:23,468.343,0,115.3,2.6851,,0.074586111,278451201.8,,,
760, 2025-09-04 12:48:23,468.373,0,115.4,2.6851,,0.074586111,278469038.2,,,
761, 2025-09-04 12:48:23,468.433,0,115.6,2.6944,,0.074844444,278504710.9,,,
762, 2025-09-04 12:48:23,468.553,0,115.8,2.6944,,0.074844444,278576056.4,,,
763, 2025-09-04 12:48:23,468.623,0,116,2.7256,,0.075711111,278617674.5,,,
764, 2025-09-04 12:48:24,468.673,0,116.2,2.7256,,0.075711111,278647401.8,,,
765, 2025-09-04 12:48:24,468.703,0,116.4,2.7349,,0.075969444,278665238.2,,,
766, 2025-09-04 12:48:24,468.723,0,116.7,2.7349,,0.075969444,278677129.1,,,
767, 2025-09-04 12:48:24,468.753,0,116.9,2.7349,,0.075969444,278694965.5,,,
768, 2025-09-04 12:48:24,468.823,0,117,2.7349,,0.075969444,278736583.6,,,
769, 2025-09-04 12:48:25,468.933,0,117.2,2.7349,,0.075969444,278801983.6,,,
770, 2025-09-04 12:48:25,468.963,0,117.5,2.7458,,0.076272222,278819820,,,
771, 2025-09-04 12:48:25,468.983,0,117.5,2.7458,,0.076272222,278831710.9,,,
772, 2025-09-04 12:48:25,469.043,0,117.6,2.7458,,0.076272222,278867383.6,,,
773, 2025-09-04 12:48:25,469.103,0,117.8,2.7786,,0.077183333,278903056.4,,,
774, 2025-09-04 12:48:25,469.163,0,118.1,2.7786,,0.077183333,278938729.1,,,
775, 2025-09-04 12:48:26,469.213,0,118.3,2.791,,0.077527778,278968456.4,,,
776, 2025-09-04 12:48:26,469.213,0,118.4,2.791,,0.077527778,278968456.4,,,
777, 2025-09-04 12:48:26,469.283,0,118.5,2.791,,0.077527778,279010074.5,,,
778, 2025-09-04 12:48:26,469.313,0,118.5,2.791,,0.077527778,279027910.9,,,
779, 2025-09-04 12:48:26,469.373,0,118.8,2.791,,0.077527778,279063583.6,,,
780, 2025-09-04 12:48:26,469.404,0,119,2.791,,0.077527778,279082014.5,,,
781, 2025-09-04 12:48:26,469.444,0,119,2.8019,,0.077830556,279105796.4,,,
782, 2025-09-04 12:48:26,469.464,0,119.1,2.8019,,0.077830556,279117687.3,,,
783, 2025-09-04 12:48:27,469.514,0,119.3,2.8284,,0.078566667,279147414.5,,,
784, 2025-09-04 12:48:27,469.594,0,119.6,2.8378,,0.078827778,279194978.2,,,
785, 2025-09-04 12:48:27,469.664,0,119.8,2.8378,,0.078827778,279236596.4,,,
786, 2025-09-04 12:48:27,469.734,0,120,2.8378,,0.078827778,279278214.5,,,
787, 2025-09-04 12:48:27,469.764,0,120.1,2.8378,,0.078827778,279296050.9,,,
788, 2025-09-04 12:48:27,469.804,0,120.2,2.8378,,0.078827778,279319832.7,,,
789, 2025-09-04 12:48:28,469.814,0,120.3,2.8378,,0.078827778,279325778.2,,,
790, 2025-09-04 12:48:28,469.814,0,120.4,2.8378,,0.078827778,279325778.2,,,
791, 2025-09-04 12:48:28,469.824,0,120.4,2.8487,,0.079130556,279331723.6,,,
792, 2025-09-04 12:48:28,469.844,0,120.5,2.8487,,0.079130556,279343614.5,,,
793, 2025-09-04 12:48:28,469.874,0,120.7,2.8487,,0.079130556,279361450.9,,,
794, 2025-09-04 12:48:28,469.944,0,120.9,2.8814,,0.080038889,279403069.1,,,
795, 2025-09-04 12:48:28,470.014,0,121.1,2.8939,,0.080386111,279444687.3,,,
796, 2025-09-04 12:48:28,470.064,0,121.2,2.8939,,0.080386111,279474414.5,,,
797, 2025-09-04 12:48:29,470.084,0,121.3,2.8939,,0.080386111,279486305.5,,,
798, 2025-09-04 12:48:29,470.104,0,121.4,2.8939,,0.080386111,279498196.4,,,
799, 2025-09-04 12:48:29,470.144,0,121.6,2.8939,,0.080386111,279521978.2,,,
800, 2025-09-04 12:48:29,470.174,0,121.8,2.8939,,0.080386111,279539814.5,,,
801, 2025-09-04 12:48:29,470.194,0,122.1,2.9032,,0.080644444,279551705.5,,,
802, 2025-09-04 12:48:29,470.214,0,122.1,2.9032,,0.080644444,279563596.4,,,
803, 2025-09-04 12:48:30,470.244,0,122.2,2.9032,,0.080644444,279581432.7,,,
804, 2025-09-04 12:48:30,470.374,0,122.4,2.9313,,0.081425,279658723.6,,,
805, 2025-09-04 12:48:30,470.434,0,122.6,2.9313,,0.081425,279694396.4,,,
806, 2025-09-04 12:48:30,470.474,0,122.8,2.9406,,0.081683333,279718178.2,,,
807, 2025-09-04 12:48:30,470.484,0,123.1,2.9406,,0.081683333,279724123.6,,,
808, 2025-09-04 12:48:30,470.514,0,123.1,2.9406,,0.081683333,279741960,,,
809, 2025-09-04 12:48:31,470.615,0,123.3,2.9406,,0.081683333,279802009.1,,,
810, 2025-09-04 12:48:31,470.665,0,123.6,2.9406,,0.081683333,279831736.4,,,
811, 2025-09-04 12:48:31,470.705,0,123.8,2.9406,,0.081683333,279855518.2,,,
812, 2025-09-04 12:48:31,470.705,0,123.9,2.9515,,0.081986111,279855518.2,,,
813, 2025-09-04 12:48:31,470.735,0,123.9,2.9515,,0.081986111,279873354.5,,,
814, 2025-09-04 12:48:31,470.755,0,124.1,2.9843,,0.082897222,279885245.5,,,
815, 2025-09-04 12:48:32,470.775,0,124.4,2.9843,,0.082897222,279897136.4,,,
816, 2025-09-04 12:48:32,470.775,0,124.5,2.9921,,0.083113889,279897136.4,,,
817, 2025-09-04 12:48:32,470.815,0,124.5,2.9921,,0.083113889,279920918.2,,,
818, 2025-09-04 12:48:32,470.885,0,124.7,2.9921,,0.083113889,279962536.4,,,
819, 2025-09-04 12:48:32,470.945,0,125,2.9921,,0.083113889,279998209.1,,,
820, 2025-09-04 12:48:32,470.945,0,125.1,2.9921,,0.083113889,279998209.1,,,
821, 2025-09-04 12:48:32,470.955,0,125.1,2.9921,,0.083113889,280004154.5,,,
822, 2025-09-04 12:48:33,470.965,0,125.2,2.9921,,0.083113889,280010100,,,
823, 2025-09-04 12:48:33,471.005,0,125.4,3.0014,,0.083372222,280033881.8,,,
824, 2025-09-04 12:48:33,471.065,0,125.7,3.0014,,0.083372222,280069554.5,,,
825, 2025-09-04 12:48:33,471.095,0,125.8,3.031,,0.084194444,280087390.9,,,
826, 2025-09-04 12:48:33,471.135,0,125.9,3.031,,0.084194444,280111172.7,,,
827, 2025-09-04 12:48:33,471.205,0,126,3.031,,0.084194444,280152790.9,,,
828, 2025-09-04 12:48:33,471.225,0,126.1,3.0435,,0.084541667,280164681.8,,,
829, 2025-09-04 12:48:33,471.255,0,126.2,3.0435,,0.084541667,280182518.2,,,
830, 2025-09-04 12:48:34,471.255,0,126.3,3.0435,,0.084541667,280182518.2,,,
831, 2025-09-04 12:48:34,471.295,0,126.4,3.0435,,0.084541667,280206300,,,
832, 2025-09-04 12:48:34,471.315,0,126.4,3.0435,,0.084541667,280218190.9,,,
833, 2025-09-04 12:48:34,471.345,0,126.6,3.0435,,0.084541667,280236027.3,,,
834, 2025-09-04 12:48:34,471.375,0,126.8,3.0435,,0.084541667,280253863.6,,,
835, 2025-09-04 12:48:34,471.405,0,127,3.0466,,0.084627778,280271700,,,
836, 2025-09-04 12:48:34,471.485,0,127.2,3.0466,,0.084627778,280319263.6,,,
837, 2025-09-04 12:48:35,471.535,0,127.4,3.0809,,0.085580556,280348990.9,,,
838, 2025-09-04 12:48:35,471.595,0,127.6,3.0902,,0.085838889,280384663.6,,,
839, 2025-09-04 12:48:35,471.615,0,127.9,3.0902,,0.085838889,280396554.5,,,
840, 2025-09-04 12:48:35,471.675,0,128,3.0902,,0.085838889,280432227.3,,,
841, 2025-09-04 12:48:36,471.715,0,128.2,3.0902,,0.085838889,280456009.1,,,
842, 2025-09-04 12:48:36,471.735,0,128.5,3.0965,,0.086013889,280467900,,,
843, 2025-09-04 12:48:36,471.775,0,128.7,3.0965,,0.086013889,280491681.8,,,
844, 2025-09-04 12:48:36,471.805,0,128.8,3.1276,,0.086877778,280509518.2,,,
845, 2025-09-04 12:48:36,471.805,0,129,3.1276,,0.086877778,280509518.2,,,
846, 2025-09-04 12:48:37,471.815,0,129.3,3.1385,,0.087180556,280515463.6,,,
847, 2025-09-04 12:48:37,471.835,0,129.3,3.1385,,0.087180556,280527354.5,,,
848, 2025-09-04 12:48:37,471.876,0,129.5,3.1385,,0.087180556,280551730.9,,,
849, 2025-09-04 12:48:37,471.946,0,129.7,3.1385,,0.087180556,280593349.1,,,
850, 2025-09-04 12:48:37,472.006,0,130,3.1385,,0.087180556,280629021.8,,,
851, 2025-09-04 12:48:37,472.026,0,130.1,3.1385,,0.087180556,280640912.7,,,
852, 2025-09-04 12:48:37,472.046,0,130.2,3.1385,,0.087180556,280652803.6,,,
853, 2025-09-04 12:48:38,472.086,0,130.3,3.151,,0.087527778,280676585.5,,,
854, 2025-09-04 12:48:38,472.086,0,130.4,3.151,,0.087527778,280676585.5,,,
855, 2025-09-04 12:48:38,472.106,0,130.5,3.151,,0.087527778,280688476.4,,,
856, 2025-09-04 12:48:38,472.126,0,130.5,3.1791,,0.088308333,280700367.3,,,
857, 2025-09-04 12:48:38,472.156,0,130.6,3.1791,,0.088308333,280718203.6,,,
858, 2025-09-04 12:48:38,472.206,0,130.9,3.1853,,0.088480556,280747930.9,,,
859, 2025-09-04 12:48:38,472.266,0,131.1,3.1853,,0.088480556,280783603.6,,,
860, 2025-09-04 12:48:39,472.296,0,131.3,3.1853,,0.088480556,280801440,,,
861, 2025-09-04 12:48:39,472.306,0,131.4,3.1853,,0.088480556,280807385.5,,,
862, 2025-09-04 12:48:39,472.316,0,131.5,3.1853,,0.088480556,280813330.9,,,
863, 2025-09-04 12:48:39,472.316,0,131.6,3.1853,,0.088480556,280813330.9,,,
864, 2025-09-04 12:48:39,472.316,0,131.6,3.1853,,0.088480556,280813330.9,,,
865, 2025-09-04 12:48:39,472.346,0,131.9,3.1978,,0.088827778,280831167.3,,,
866, 2025-09-04 12:48:39,472.376,0,132,3.1978,,0.088827778,280849003.6,,,
867, 2025-09-04 12:48:39,472.406,0,132.2,3.2258,,0.089605556,280866840,,,
868, 2025-09-04 12:48:40,472.446,0,132.4,3.2352,,0.089866667,280890621.8,,,
869, 2025-09-04 12:48:40,472.486,0,132.6,3.2352,,0.089866667,280914403.6,,,
870, 2025-09-04 12:48:40,472.506,0,132.7,3.2352,,0.089866667,280926294.5,,,
871, 2025-09-04 12:48:40,472.536,0,132.8,3.2352,,0.089866667,280944130.9,,,
872, 2025-09-04 12:48:40,472.586,0,133,3.2352,,0.089866667,280973858.2,,,
873, 2025-09-04 12:48:41,472.616,0,133.2,3.2352,,0.089866667,280991694.5,,,
874, 2025-09-04 12:48:41,472.656,0,133.4,3.2383,,0.089952778,281015476.4,,,
875, 2025-09-04 12:48:41,472.706,0,133.6,3.2383,,0.089952778,281045203.6,,,
876, 2025-09-04 12:48:41,472.746,0,133.8,3.2694,,0.090816667,281068985.5,,,
877, 2025-09-04 12:48:41,472.776,0,134.1,3.2788,,0.091077778,281086821.8,,,
878, 2025-09-04 12:48:42,472.796,0,134.3,3.2788,,0.091077778,281098712.7,,,
879, 2025-09-04 12:48:42,472.836,0,134.4,3.2788,,0.091077778,281122494.5,,,
880, 2025-09-04 12:48:42,472.866,0,134.5,3.2788,,0.091077778,281140330.9,,,
881, 2025-09-04 12:48:42,472.896,0,134.8,3.2788,,0.091077778,281158167.3,,,
882, 2025-09-04 12:48:42,472.896,0,134.9,3.2788,,0.091077778,281158167.3,,,
883, 2025-09-04 12:48:42,472.916,0,135,3.2913,,0.091425,281170058.2,,,
884, 2025-09-04 12:48:42,472.936,0,135.1,3.3146,,0.092072222,281181949.1,,,
885, 2025-09-04 12:48:43,472.956,0,135.4,3.3146,,0.092072222,281193840,,,
886, 2025-09-04 12:48:43,472.976,0,135.6,3.3255,,0.092375,281205730.9,,,
887, 2025-09-04 12:48:43,473.016,0,135.8,3.3255,,0.092375,281229512.7,,,
888, 2025-09-04 12:48:43,473.057,0,135.9,3.3255,,0.092375,281253889.1,,,
889, 2025-09-04 12:48:43,473.057,0,136,3.3255,,0.092375,281253889.1,,,
890, 2025-09-04 12:48:43,473.077,0,136,3.3255,,0.092375,281265780,,,
891, 2025-09-04 12:48:43,473.077,0,136.1,3.3255,,0.092375,281265780,,,
892, 2025-09-04 12:48:44,473.087,0,136.4,3.338,,0.092722222,281271725.5,,,
893, 2025-09-04 12:48:44,473.117,0,136.6,3.338,,0.092722222,281289561.8,,,
894, 2025-09-04 12:48:44,473.147,0,136.8,3.338,,0.092722222,281307398.2,,,
895, 2025-09-04 12:48:44,473.167,0,136.9,3.338,,0.092722222,281319289.1,,,
896, 2025-09-04 12:48:44,473.177,0,137,3.338,,0.092722222,281325234.5,,,
897, 2025-09-04 12:48:44,473.177,0,137.1,3.3723,,0.093675,281325234.5,,,
898, 2025-09-04 12:48:44,473.197,0,137.2,3.3723,,0.093675,281337125.5,,,
899, 2025-09-04 12:48:45,473.217,0,137.2,3.3848,,0.094022222,281349016.4,,,
900, 2025-09-04 12:48:45,473.247,0,137.5,3.3848,,0.094022222,281366852.7,,,
901, 2025-09-04 12:48:45,473.297,0,137.7,3.3848,,0.094022222,281396580,,,
902, 2025-09-04 12:48:45,473.307,0,137.8,3.3848,,0.094022222,281402525.5,,,
903, 2025-09-04 12:48:45,473.307,0,137.9,3.3848,,0.094022222,281402525.5,,,
